FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,updateTimeStamp,address,latitude,longitude,Season1Start,Season2Start,Season3Start,Season4Start,Season1End,Season2End,Season3End,Season4End,Season1SunStartTime,Season1SunEndTime,Season1MonStartTime,Season1MonEndTime,Season1TueStartTime,Season1TueEndTime,Season1WedStartTime,Season1WedEndTime,Season1ThuStartTime,Season1ThuEndTime,Season1FriStartTime,Season1FriEndTime,Season1SatStartTime,Season1SatEndTime,Season2SunStartTime,Season2SunEndTime,Season2MonStartTime,Season2MonEndTime,Season2TueStartTime,Season2TueEndTime,Season2WedStartTime,Season2WedEndTime,Season2ThuStartTime,Season2ThuEndTime,Season2FriStartTime,Season2FriEndTime,Season2SatStartTime,Season2SatEndTime,Season3SunStartTime,Season3SunEndTime,Season3MonStartTime,Season3MonEndTime,Season3TueStartTime,Season3TueEndTime,Season3WedStartTime,Season3WedEndTime,Season3ThuStartTime,Season3ThuEndTime,Season3FriStartTime,Season3FriEndTime,Season3SatStartTime,Season3SatEndTime,Season4SunStartTime,Season4SunEndTime,Season4MonStartTime,Season4MonEndTime,Season4TueStartTime,Season4TueEndTime,Season4WedStartTime,Season4WedEndTime,Season4ThuStartTime,Season4ThuEndTime,Season4FriStartTime,Season4FriEndTime,Season4SatStartTime,Season4SatEndTime,PaymentList,ProductList
1000064,97th Street Greenmarket,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,,2013-07-24 10:39:00,"W 97 St. & Columbus, New York, New York 10025",40.79356,-73.967012,2013-01-01,,,,2013-12-31,,,,,,,,,,,,,,08:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Bakedgoods, Cheese, Eggs, Herbs, Vegetables, Honey, Meat, Poultry, Fruits"
1011989,9th and Grand Farmers Market,http://Farmtoforkks.com,,,,,2016-05-28 15:39:00,"304 West Grand Avenue, Salina, Kansas 67401",38.8528359,-97.6117504,2016-05-10,,,,2016-09-27,,,,,,,,16:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SFMNP, SNAP","Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Meat, Plants, Poultry, Prepared, Fruits, Grains"
1000986,9th West Farmers Market/People's Market ,http://www.9thwestfarmersmarket.org,https://www.facebook.com/9thwestfarmersmarket,https://twitter.com/peoplesmarket,,,2016-06-28 01:05:00,"1060 South 900 West, SALT LAKE CITY, Utah 84110",40.746319,-111.916924,2013-05-12,2016-06-26,,,2013-10-20,2016-08-01,,,09:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SNAP","Bakedgoods, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Nuts, Plants, Prepared, Soap, Coffee, Fruits, Juices, PetFood, WildHarvested"
1010617,A + Organic Farmers Market,http://organicgrowndirect.com/,https://www.facebook.com/OrganicProduceDelivery,https://twitter.com/OrganicGrownDr,http://www.youtube.com/user/OrganicGrownDirect,http://organicgrowndirect.com/shop,2014-09-29 13:37:00,"Lee Rd. Farm, Boynton Beach , Florida 33473",26.489351,-80.221052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Organic, Bakedgoods, Cheese, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Meat, Nuts, Poultry, Coffee, Fruits, Grains, Mushrooms, WildHarvested"
1001683,A Better Choice Bakery & Market,,https://www.facebook.com/nottinghamfarmersmarket,,,,2012-05-03 17:01:00,"27 W Potomac Street, Brunswick, Maryland 21716",39.3131266,-77.6278262,2012-01-01,,,,2012-12-31,,,,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,10:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Organic, Bakedgoods, Cheese, Crafts, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Poultry, Prepared, Soap"
1009004,A Growers' Market,,,,,,2014-05-06 22:28:00,"229 Lake Ella Drive, Tallahassee , Florida 32303",30.46230495,-84.2798850497287,2014-01-01,,,,2014-12-31,,,,,,,,,,15:00,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP","Organic, Bakedgoods, Cheese, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Prepared, Soap, Fruits"
1001887,AAFFA Community Farmers Market,,https://www.facebook.com/pages/Anderson-Area-Farm-Food-Association/431344110224404,,,,2014-04-08 13:54:00,"402 North Murray Avenue, Anderson, South Carolina 29624",34.50593326339899,-82.6523934658267,2014-05-06,,,,2014-09-23,,,,,,,,17:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Meat, Nuts, Plants, Prepared, Soap, Trees, Coffee, Fruits, Grains, Mushrooms"
1007585,AAMC Farmers's Market,,,,,,2011-07-23 23:54:00,"2001 Medical Parkway, Sajak Pavilion, Annapolis, Maryland 21401",39.006,-76.6123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1009028,ABBEVILLE FARMERS MARKET,,https://www.facebook.com/pages/Abbeville-Farmers-Market/234180039938887,,,,2014-04-05 19:27:00,,31.571271000000003,-85.250365,2014-06-06,,,,2014-07-25,,,,,,,,,,,,,,15:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,Unknown
1004573,Abbeville Farmers Market,,,,,,2013-07-11 13:41:00,"118 Trinity Street at Livery Stable, Abbeville, South Carolina 29620",34.177429,-82.38024200000001,2013-06-06,,,,2013-10-04,,,,,,,,,,,,16:00,20:00,07:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SFMNP","Bakedgoods, Crafts, Eggs, Herbs, Vegetables, Honey, Meat, Plants, Soap, Fruits"
1004598,Abbotsford Farmers Market,,,,,,2012-05-07 10:47:00,"1011 East Spruce St., Abbotsford, Wisconsin 54405",44.9457655,-90.3182079,2012-05-01,,,,2012-10-31,,,,,,,,13:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WIC, SFMNP","Bakedgoods, Crafts, Flowers, Herbs, Vegetables, Honey, Jams, Maple, Nursery, Plants, Trees"
1003865,Abbott Northwestern Farmers Market,http://www.iatp.org/minimarkets,,,,,2010-05-26 23:24:00,,44.9556,-93.2629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002947,Aberdeen Farmers Market,http://www.dakotaflavor.com/category.asp?catid=12,,,,,2009-01-01 00:00:00,"2nd Ave., S.E. & S. Lincoln Street, Aberdeen, South Dakota 57401",45.4631,-98.4866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1004031,Abilene Farmers Market,,,,,,2009-01-01 00:00:00,"East 1st & Buckeye St., Abilene, Kansas 67410",38.9153,-97.2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1010487,Abingdon Farmers Market,http://www.abingdonfarmersmarket.com,https://www.facebook.com/abingdonfarmersmarket,,,,2016-03-02 10:20:00,"Corner of Remsburg Drive & Cummings St, Abingdon , Virginia 24210",36.708934,-81.977094,2016-04-16,2016-11-26,2016-01-02,,2016-11-22,2016-12-24,2016-04-09,,,,,,15:00,18:00,,,,,,,08:00,13:00,,,,,,,,,,,,,10:00,12:00,,,,,,,,,,,,,10:00,12:00,,,,,,,,,,,,,,,"Credit, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Meat, Nuts, Plants, Poultry, Prepared, Soap, Trees, Wine, Coffee, Beans, Fruits, Grains, Juices, Mushrooms, PetFood, WildHarvested"
1000065,Abingdon Square Greenmarket,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,,2013-07-24 10:36:00,"W12 St. & 8th Ave, New York, New York 10014",40.737177,-74.00528,2013-01-01,,,,2013-12-31,,,,,,,,,,,,,,,,08:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Meat, Poultry, Fruits"
1006988,Abington,http://www.abingtonsage.com,,,,,2014-03-14 10:44:00,"362 Plymouth Street, Abington, Massachusetts 2351",42.11907843946944,-70.93682273634737,2013-07-13,,,,2013-09-21,,,,,,,,,,,,,,,,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Bakedgoods, Eggs, Herbs, Vegetables, Honey, Maple, Plants, Soap, Fruits"
1007070,Abington Farmers Market,,,,,,2009-01-01 00:00:00,,41.425,-75.7746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1011313,Abita Springs Farmers Market,,https://www.facebook.com/pages/Abita-Springs-Farmers-Market/480144062040727,,,,2016-06-30 13:50:00,"22049 Main St., Abita Springs, Louisiana 70420",30.479227873466872,-90.03800949775028,2016-01-01,,,,2016-12-01,,,,00:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Bakedgoods, Cheese, Crafts, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Meat, Plants, Poultry, Prepared, Soap, Trees, Fruits, Mushrooms, WildHarvested"
1004762,ABQ Uptown Growers' Market,http://www.abquptowngrowersmarket.org,,,,,2014-06-05 14:51:00,,35.103988,-106.56583799999999,2014-10-25,,,,unknown,,,,,,,,,,,,,,,,07:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Bakedgoods, Cheese, Crafts, Eggs, Vegetables, Honey, Fruits"
1009543,ABV Farm Market,http://www.appleblossomvillage.com/,https://www.facebook.com/pages/Apple-Blossom-Village/105223639518965,,,,2013-01-01 00:00:00,"690 Allegheny Road, Mount Bethe, Pennsylvania 18343",40.8743,-75.0998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,Unknown
1002108,Acadia Farmers' Market in Town Hill,,www.Facebook.com/AcadiaFarmersMarket,,,,2009-01-01 00:00:00,,44.5908,-68.9716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1007575,Acadiana Farmers Market,,,,,,2011-01-01 00:00:00,"801 Foreman Drive, Opelousas, Louisiana 70570",30.2147,-92.0634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1005122,Ace Farmers Market,,,,,,2011-01-01 00:00:00,,43.2098,-75.4541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1008461,Acme Ranch Truck Patch,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1877,,,,,2013-06-25 15:20:00,"RR1 Box 146, Birch Tree, Missouri 65438",36.991165,-91.492638,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Crafts, Flowers, Herbs, Vegetables, Plants, Trees, Fruits"
1011180,Acreage Green Market,http://Www.AcreageGreenMarket.com,https://www.facebook.com/AcreageGreenmarket,,,,2015-05-21 02:02:00,"6701 140th Ave. North, Loxahatchee, Florida 33470",26.750172,-80.2634831,2015-05-31,2015-06-07,,,2016-05-29,unknown,,,09:00,14:00,,,,,,,,,,,,,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Nuts, Plants, Prepared, Soap, Trees, Coffee, Beans, Fruits, Grains, Juices, Mushrooms, PetFood"
1003469,Acton-Boxborough Farmers Market,http://www.ABFarmersMarket.org,,,,,2012-05-24 13:08:00,"1 Pearl St, Acton, Massachusetts 1720",42.4752709,-71.4741216,2012-06-19,,,,2012-10-21,,,,10:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WIC, SFMNP, SNAP","Bakedgoods, Cheese, Crafts, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Meat, Nursery, Nuts, Plants, Poultry, Soap, Wine"
1018003,Acushnet Farmers Market,http://www.acushnetfarmersmarket.com,www.facebook.com/pages/Acushnet-Farmers-Market,,,http://instagram.com/Acushnetfarmersmarket,2017-05-18 19:04:00,"186 Leonard Street, Acushnet, Massachusetts 2743",41.72004015,-70.9008563463623,2017-06-03,,,,2017-09-30,,,,,,,,,,,,,,,,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Meat, Plants, Poultry, Prepared, Soap, Coffee, Fruits, Juices, PetFood"
1007519,Acworth Farmers Market,,,,,,2009-01-01 00:00:00,,34.0657,-84.6767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1001393,Ada Farmer's Market,,,,,,2014-04-02 10:18:00,"12th Street and Townsend, Ada, Oklahoma 74820",34.7776788,-96.6803001,2010-04-01,,,,unknown,,,,,,,,,,07:00,unknown,,,,,07:00,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Vegetables, Nuts, Fruits"
1001083,Ada Farmers' Market,http://www.adafarmersmarket.com,https://www.facebook.com/adafarmersmarket,https://twitter.com/AdaFarmersMkt,,,2015-03-19 11:44:00,"7239 Thornapple River Dr., Ada, Michigan 49301",42.955371500000005,-85.4889683,2015-06-09,,,,2015-10-27,,,,,,,,11:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SNAP","Bakedgoods, Cheese, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Poultry, Prepared, Soap, Fruits, Mushrooms, PetFood"
1006969,AdairCo Farmers Market,,,,,,2011-01-01 00:00:00,,37.1043,-85.29700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1010467,Adairsville Farmers' Market,http://www.adairsvillefarmersmarket.com,Adairsville Farmers Market,,,,2014-08-07 10:08:00,"7446 Ga 140, Adairsville, Georgia 30103",34.3778974,-84.908722,2014-06-07,,,,2014-09-27,,,,08:00,23:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Organic, Bakedgoods, Flowers, Vegetables, Honey, Jams, Soap, Fruits"
1017937,Adams County Farmers' Market Association (PA),http://acfarmersmarkets.org,Adams County Farm Fresh Markets,,,Instagram: Adams County Farm Fresh,2017-04-25 15:03:00,"103 Carlisle Street , Gettysburg borough, Pennsylvania 17325",39.834024,-77.22934000000001,,,,,,,,,,,,,,,,,14:00,18:00,,,08:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Plants, Poultry, Prepared, Trees, Wine, Fruits, Juices, Mushrooms"
1011322,Adams County Farmers' Market Association (PA),http://www.acfarmersmarkets.org,Adams County Farm Fresh Markets,,,,2016-06-27 16:23:00,"Lincoln Square , Gettysburg, Pennsylvania 17325",39.8307944,-77.2309769,2016-05-19,,,,unknown,,,,,,,,,,,,14:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Poultry, Prepared, Soap, Coffee, Fruits, Juices, Mushrooms"
1010354,Adams Farmers' & Artisans' Market,,https://www.facebook.com/Adams.Farmers.Market,,,,2014-07-08 11:11:00,"Adams Visitors Center  3 Hoosac St, Adams, Massachusetts 1220",42.624722000000006,-73.11797975083664,2014-07-13,,,,2014-09-14,,,,11:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WIC, SFMNP","Organic, Crafts, Flowers, Eggs, Honey, Jams, Maple, Soap, Fruits, PetFood"
1018278,Adams Morgan Farmer Market,http://www.lickingcreekbendfarm.com,https://www.facebook.com,,,https://www.instagram.com/lickingcreekbendfarm/,2017-06-21 09:33:00,"18th Street and Columbia Rd, NW, Washington, DC, District of Columbia 20009",38.9226795,-77.04266740000001,,,,,,,,,,,,,,,,,,,,,08:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Bakedgoods, Flowers, Eggs, Herbs, Vegetables, Honey, Meat, Plants, Poultry, Fruits, Mushrooms"
1008961,Adaptations' Fresh Feast,http://www.adaptationsaloha.com,https://www.facebook.com/adaptationsaloha,https://twitter.com/MaureenDatta,,http://instagram.com/adaptationskona,2014-03-13 17:13:00,"79-7500 Mamalahoa Highway, Kealakekua, Hawaii 96750",19.525757000000002,-155.923558,2013-01-01,,,,2013-12-31,,,,12:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SNAP","Organic, Cheese, Eggs, Herbs, Vegetables, Honey, Jams, Nuts, Fruits"
1005109,Added Value Farm Stand at Governors Island,,,,,,2011-01-01 00:00:00,"Gresham Rd, Brooklyn, New York 11231-1235",40.6875,-74.0231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002464,Addison Farmers Market,,,,,,2009-01-01 00:00:00,"One Friendship Plaza, Addison, Illinois 60101",41.9330639,-87.9938847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1005741,Adel Farmers Market,,,,,,2009-01-01 00:00:00,"Courthouse Square, Adel, Iowa 50830",41.6177659,-94.0180087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1005272,Adelanto Stadium Farmers Market,,,,,,2009-01-01 00:00:00,"Hwy 395 & Rancho Drive, Victorville, California 92392",34.5593,-117.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1012288,Adrian Farmers Market,,,,,,2016-07-06 21:49:00,"115 Toledo Street, Adrian , Michigan 49221",41.899689,-84.03361714285714,2016-05-07,,,,2016-10-29,,,,,,,,,,,,,,,,09:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Bakedgoods, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Nuts, Plants, Poultry, Soap, Fruits, Mushrooms, WildHarvested"
1011214,Aenon Baptist Church Farm Stand,,,,,,2015-06-08 09:24:00,"175 Genesee Street, Rochester, New York 14611",43.14682735,-77.6367699228912,,,,,,,,,,,,,,,11:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SNAP","Vegetables, Fruits"
1008667,Afton Village Farmers Market,http://www.piedmont-farmersmarket.com,,,,,2013-06-27 13:53:00,"5401 Village Dr, Concord, North Carolina 28027",35.414038,-80.670172,2013-01-01,,,,2013-12-31,,,,,,,,,,,,16:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC","Bakedgoods, Cheese, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Meat, Plants, Poultry, Fruits"
1007586,AGH Wellness Committee Farmer's Market,,,,,,2011-07-23 23:58:00,"9733 Healthway Drive, Berlin, Maryland 21811",38.33948545,-75.21148694436326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1012233,Agricenter International Farmers Market,http://www.agricenter.org/farmers-market/,https://www.facebook.com/farmersmarketmemphis/,https://twitter.com/Agricenter_Intl,,https://www.instagram.com/agricenterinternational/,2016-07-05 11:28:00,"7777 Walnut Grove Rd, Memphis, Tennessee 38120",35.1294419,-89.8036427,2016-05-02,,,,2016-10-01,,,,,,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP","Organic, Bakedgoods, Crafts, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Meat, Nuts, Plants, Poultry, Prepared, Soap, Coffee, Fruits"
1003562,Agritopia Farm Stand,http://www.thefarmatagritopia.com,https://www.facebook.com/TheFarmAtAgritopia,https://twitter.com/AgritopiaFarm,,https://instagram.com/agritopiafarm/,2015-08-13 00:14:00,"3000 E. Ray Road (Higley & Ray), Gilbert, Arizona 85233",33.321658,-111.726215,2015-01-01,,,,2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Organic, Bakedgoods, Cheese, Eggs, Herbs, Vegetables, Honey, Meat, Poultry, Coffee, Beans, Fruits, Grains"
1011830,Ahwatukee Farmers Market,,,,,,2016-03-25 16:32:00,,33.331331,-111.98324199999999,,2016-06-05,,,,2016-09-25,,,09:00,13:00,,,,,,,,,,,,,08:00,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Bakedgoods, Cheese, Crafts, Flowers, Eggs, Seafood, Vegetables, Honey, Jams, Meat, Plants, Poultry, Prepared, Soap, Trees, Coffee, Fruits"
1000212,Aiken County Farmers Market,http://www.VisitAikenSC.com,,,,,2013-06-17 16:01:00,"897 Richland Avenue East, Aiken, South Carolina 29801",33.55724373469388,-81.70845321428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Organic, Eggs"
1008054,Airport Farmers and Flea Market,,https://www.facebook.com/pages/Airport-Farmers-and-Flea-Market/,,,,2015-03-19 11:45:00,"17375 Spring Hill Dr, Brooksville, Florida 34604",28.481140000000003,-82.441117,2015-01-01,,,,2015-12-31,,,,08:00,15:00,,,,,,,,,,,08:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Bakedgoods, Cheese, Crafts, Flowers, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Nuts, Plants, Prepared, Soap, Trees, Wine, Fruits, PetFood"
1007542,Akebono FarmersÛª Market,,,,,,2011-01-01 00:00:00,,19.4975,-154.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1011967,Akers of Strawberries,http://Www.akersofstrawberries.com,www.facebook.com/AkersofStrawberries,,,,2016-05-18 21:16:00,"1054 Melton Road, Baker, Florida 32531",30.7986832,-86.70128129999999,2016-03-15,2016-09-29,2016-01-01,,2016-07-31,2016-11-06,2016-12-31,,12:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,18:00,unknown,,,,,,,09:00,17:00,09:00,23:00,09:00,23:00,,,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,14:00,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SNAP","Organic, Bakedgoods, Cheese, Crafts, Eggs, Herbs, Vegetables, Honey, Jams, Nuts, Plants, Poultry, Prepared, Soap, Trees, Coffee, Fruits, Grains, Juices, PetFood"
1001801,Akron Farmers Market,,,,,,2009-01-01 00:00:00,"City Park, Akron, Iowa 51031",42.8288818,-96.5594773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1005061,Akwesasne Farmers Market,,,,,,2009-01-01 00:00:00,,44.9739,-74.6677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1004086,Alabama Gulf Coast Market,,,,,,2015-01-25 14:33:00,"22250 Perdido Beach Boulevard, Gulf Shores, Alabama 36542",30.260885,-87.621472,2014-10-04,,,,2015-07-25,,,,,,,,,,,,,,,,08:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SFMNP","Bakedgoods, Eggs, Vegetables, Honey, Jams, Soap, Fruits, Grains"
1008612,Alachua County Farmers' Market,http://www.441market.com,https://www.facebook.com/441acfmarket,,,http://pinterest.com/441market,2013-06-27 10:09:00,"5920 NW 13th Street, Gainesville, Florida 32653",29.70882074884859,-82.3504486754633,2013-01-01,,,,2013-12-31,,,,08:30,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Meat, Plants, Poultry, Prepared, Soap, Trees, Fruits"
1006312,Alamance County Farmers Market,,,,,,2009-01-01 00:00:00,"200 S. Main St., Burlington, North Carolina 27215",36.094278,-79.435779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
